2025-09-15 15:04:31 install icc-profiles-free:all <none> 2.0.1+dfsg-1.1
2025-09-15 15:04:31 status half-installed icc-profiles-free:all 2.0.1+dfsg-1.1
2025-09-15 15:04:32 status unpacked icc-profiles-free:all 2.0.1+dfsg-1.1
2025-09-15 15:04:32 install libjs-popper.js:all <none> 1.16.1+ds-6
2025-09-15 15:04:32 status half-installed libjs-popper.js:all 1.16.1+ds-6
2025-09-15 15:04:32 status unpacked libjs-popper.js:all 1.16.1+ds-6
2025-09-15 15:04:32 install libjs-bootstrap5:all <none> 5.3.1+dfsg-1
2025-09-15 15:04:32 status half-installed libjs-bootstrap5:all 5.3.1+dfsg-1
2025-09-15 15:04:32 status unpacked libjs-bootstrap5:all 5.3.1+dfsg-1
2025-09-15 15:04:32 install libjs-jquery-metadata:all <none> 12-4
2025-09-15 15:04:32 status half-installed libjs-jquery-metadata:all 12-4
2025-09-15 15:04:32 status unpacked libjs-jquery-metadata:all 12-4
2025-09-15 15:04:32 install libjs-jquery-mousewheel:all <none> 1:3.1.13-5
2025-09-15 15:04:32 status half-installed libjs-jquery-mousewheel:all 1:3.1.13-5
2025-09-15 15:04:32 status unpacked libjs-jquery-mousewheel:all 1:3.1.13-5
2025-09-15 15:04:32 install libjs-jquery-tablesorter:all <none> 1:2.31.3+dfsg1-3
2025-09-15 15:04:32 status half-installed libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3
2025-09-15 15:04:32 status unpacked libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3
2025-09-15 15:04:32 install libjs-jquery-timepicker:all <none> 1.6.3-6
2025-09-15 15:04:32 status half-installed libjs-jquery-timepicker:all 1.6.3-6
2025-09-15 15:04:33 status unpacked libjs-jquery-timepicker:all 1.6.3-6
2025-09-15 15:04:33 install libjs-sizzle:all <none> 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:33 status half-installed libjs-sizzle:all 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:33 status unpacked libjs-sizzle:all 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:33 install libonig5:amd64 <none> 6.9.9-1build1
2025-09-15 15:04:33 status half-installed libonig5:amd64 6.9.9-1build1
2025-09-15 15:04:33 status unpacked libonig5:amd64 6.9.9-1build1
2025-09-15 15:04:33 install node-jquery:all <none> 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:33 status half-installed node-jquery:all 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:33 status unpacked node-jquery:all 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:33 install php8.3-bz2:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status triggers-pending libapache2-mod-php8.3:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status half-installed php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status unpacked php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 install php-bz2:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-bz2:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-bz2:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php-composer-ca-bundle:all <none> 1.4.1-1
2025-09-15 15:04:33 status half-installed php-composer-ca-bundle:all 1.4.1-1
2025-09-15 15:04:33 status unpacked php-composer-ca-bundle:all 1.4.1-1
2025-09-15 15:04:33 install php8.3-curl:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status half-installed php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status unpacked php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 install php-curl:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-curl:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-curl:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php-fig-http-message-util:all <none> 1.1.5-2
2025-09-15 15:04:33 status half-installed php-fig-http-message-util:all 1.1.5-2
2025-09-15 15:04:33 status unpacked php-fig-http-message-util:all 1.1.5-2
2025-09-15 15:04:33 install php8.3-gd:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status half-installed php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status unpacked php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 install php-gd:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-gd:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-gd:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php-getallheaders:all <none> 3.0.3-3
2025-09-15 15:04:33 status half-installed php-getallheaders:all 3.0.3-3
2025-09-15 15:04:33 status unpacked php-getallheaders:all 3.0.3-3
2025-09-15 15:04:33 install php-google-recaptcha:all <none> 1.3.0-1
2025-09-15 15:04:33 status half-installed php-google-recaptcha:all 1.3.0-1
2025-09-15 15:04:33 status unpacked php-google-recaptcha:all 1.3.0-1
2025-09-15 15:04:33 install php-json:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-json:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-json:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php-mariadb-mysql-kbs:all <none> 1.2.14-1
2025-09-15 15:04:33 status half-installed php-mariadb-mysql-kbs:all 1.2.14-1
2025-09-15 15:04:33 status unpacked php-mariadb-mysql-kbs:all 1.2.14-1
2025-09-15 15:04:33 install php8.3-mbstring:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status half-installed php8.3-mbstring:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status unpacked php8.3-mbstring:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 install php-mbstring:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-mbstring:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-mbstring:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php8.3-mysql:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status half-installed php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 status unpacked php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:33 install php-mysql:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:33 status half-installed php-mysql:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 status unpacked php-mysql:all 2:8.3+93ubuntu2
2025-09-15 15:04:33 install php-nikic-fast-route:all <none> 1.3.0-4
2025-09-15 15:04:33 status half-installed php-nikic-fast-route:all 1.3.0-4
2025-09-15 15:04:33 status unpacked php-nikic-fast-route:all 1.3.0-4
2025-09-15 15:04:34 install php-symfony-deprecation-contracts:all <none> 3.4.1-4
2025-09-15 15:04:34 status half-installed php-symfony-deprecation-contracts:all 3.4.1-4
2025-09-15 15:04:34 status unpacked php-symfony-deprecation-contracts:all 3.4.1-4
2025-09-15 15:04:34 install php-psr-cache:all <none> 3.0.0-4
2025-09-15 15:04:34 status half-installed php-psr-cache:all 3.0.0-4
2025-09-15 15:04:34 status unpacked php-psr-cache:all 3.0.0-4
2025-09-15 15:04:34 install php-psr-log:all <none> 3.0.0-1
2025-09-15 15:04:34 status half-installed php-psr-log:all 3.0.0-1
2025-09-15 15:04:34 status unpacked php-psr-log:all 3.0.0-1
2025-09-15 15:04:34 install php-symfony-cache-contracts:all <none> 3.4.1-4
2025-09-15 15:04:34 status half-installed php-symfony-cache-contracts:all 3.4.1-4
2025-09-15 15:04:34 status unpacked php-symfony-cache-contracts:all 3.4.1-4
2025-09-15 15:04:34 install php-psr-container:all <none> 2.0.2-1
2025-09-15 15:04:34 status half-installed php-psr-container:all 2.0.2-1
2025-09-15 15:04:34 status unpacked php-psr-container:all 2.0.2-1
2025-09-15 15:04:34 install php-symfony-service-contracts:all <none> 3.4.1-4
2025-09-15 15:04:34 status half-installed php-symfony-service-contracts:all 3.4.1-4
2025-09-15 15:04:34 status unpacked php-symfony-service-contracts:all 3.4.1-4
2025-09-15 15:04:34 install php-symfony-var-exporter:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-var-exporter:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status unpacked php-symfony-var-exporter:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 install php-symfony-cache:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-cache:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status unpacked php-symfony-cache:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 install php-symfony-expression-language:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-expression-language:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status unpacked php-symfony-expression-language:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 install php-phpmyadmin-motranslator:all <none> 5.3.1-1
2025-09-15 15:04:34 status half-installed php-phpmyadmin-motranslator:all 5.3.1-1
2025-09-15 15:04:34 status unpacked php-phpmyadmin-motranslator:all 5.3.1-1
2025-09-15 15:04:34 install php-phpmyadmin-shapefile:all <none> 3.0.2-1
2025-09-15 15:04:34 status half-installed php-phpmyadmin-shapefile:all 3.0.2-1
2025-09-15 15:04:34 status unpacked php-phpmyadmin-shapefile:all 3.0.2-1
2025-09-15 15:04:34 install php-symfony-polyfill-php80:all <none> 1.28.0-1
2025-09-15 15:04:34 status half-installed php-symfony-polyfill-php80:all 1.28.0-1
2025-09-15 15:04:34 status unpacked php-symfony-polyfill-php80:all 1.28.0-1
2025-09-15 15:04:34 install php-phpmyadmin-sql-parser:all <none> 5.8.2-1
2025-09-15 15:04:34 status half-installed php-phpmyadmin-sql-parser:all 5.8.2-1
2025-09-15 15:04:34 status unpacked php-phpmyadmin-sql-parser:all 5.8.2-1
2025-09-15 15:04:34 install php-psr-http-message:all <none> 1.1-2
2025-09-15 15:04:34 status half-installed php-psr-http-message:all 1.1-2
2025-09-15 15:04:34 status unpacked php-psr-http-message:all 1.1-2
2025-09-15 15:04:34 install php-psr-http-factory:all <none> 1.0.2-1
2025-09-15 15:04:34 status half-installed php-psr-http-factory:all 1.0.2-1
2025-09-15 15:04:34 status unpacked php-psr-http-factory:all 1.0.2-1
2025-09-15 15:04:34 install php-slim-psr7:all <none> 1.6.1-1
2025-09-15 15:04:34 status half-installed php-slim-psr7:all 1.6.1-1
2025-09-15 15:04:34 status unpacked php-slim-psr7:all 1.6.1-1
2025-09-15 15:04:34 install php-symfony-filesystem:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-filesystem:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status unpacked php-symfony-filesystem:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 install php-symfony-config:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-config:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status unpacked php-symfony-config:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 install php-symfony-dependency-injection:all <none> 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:34 status half-installed php-symfony-dependency-injection:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:35 status unpacked php-symfony-dependency-injection:all 6.4.5+dfsg-3ubuntu3
2025-09-15 15:04:35 install php-tcpdf:all <none> 6.7.5+dfsg-1
2025-09-15 15:04:35 status half-installed php-tcpdf:all 6.7.5+dfsg-1
2025-09-15 15:04:35 status unpacked php-tcpdf:all 6.7.5+dfsg-1
2025-09-15 15:04:35 install php-twig:all <none> 3.8.0-2ubuntu1
2025-09-15 15:04:35 status half-installed php-twig:all 3.8.0-2ubuntu1
2025-09-15 15:04:35 status unpacked php-twig:all 3.8.0-2ubuntu1
2025-09-15 15:04:35 install php-twig-i18n-extension:all <none> 4.1.0-1
2025-09-15 15:04:35 status half-installed php-twig-i18n-extension:all 4.1.0-1
2025-09-15 15:04:35 status unpacked php-twig-i18n-extension:all 4.1.0-1
2025-09-15 15:04:35 install php-webmozart-assert:all <none> 1.11.0-1
2025-09-15 15:04:35 status half-installed php-webmozart-assert:all 1.11.0-1
2025-09-15 15:04:35 status unpacked php-webmozart-assert:all 1.11.0-1
2025-09-15 15:04:35 install php8.3-xml:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 status half-installed php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 status unpacked php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 install php-xml:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:35 status half-installed php-xml:all 2:8.3+93ubuntu2
2025-09-15 15:04:35 status unpacked php-xml:all 2:8.3+93ubuntu2
2025-09-15 15:04:35 install php8.3-zip:amd64 <none> 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 status half-installed php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 status unpacked php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:35 install php-zip:all <none> 2:8.3+93ubuntu2
2025-09-15 15:04:35 status half-installed php-zip:all 2:8.3+93ubuntu2
2025-09-15 15:04:35 status unpacked php-zip:all 2:8.3+93ubuntu2
2025-09-15 15:04:35 install libjs-codemirror:all <none> 5.65.0+~cs5.83.9-3
2025-09-15 15:04:35 status half-installed libjs-codemirror:all 5.65.0+~cs5.83.9-3
2025-09-15 15:04:35 status unpacked libjs-codemirror:all 5.65.0+~cs5.83.9-3
2025-09-15 15:04:35 install phpmyadmin:all <none> 4:5.2.1+dfsg-3
2025-09-15 15:04:35 status half-installed phpmyadmin:all 4:5.2.1+dfsg-3
2025-09-15 15:04:35 status triggers-pending hicolor-icon-theme:all 0.17-2
2025-09-15 15:04:36 status unpacked phpmyadmin:all 4:5.2.1+dfsg-3
2025-09-15 15:04:36 startup packages configure
2025-09-15 15:04:36 configure php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:36 status unpacked php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:36 status half-configured php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 status installed php8.3-curl:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 status triggers-pending php8.3-cli:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 configure libjs-popper.js:all 1.16.1+ds-6 <none>
2025-09-15 15:04:37 status unpacked libjs-popper.js:all 1.16.1+ds-6
2025-09-15 15:04:37 status half-configured libjs-popper.js:all 1.16.1+ds-6
2025-09-15 15:04:37 status installed libjs-popper.js:all 1.16.1+ds-6
2025-09-15 15:04:37 configure php-json:all 2:8.3+93ubuntu2 <none>
2025-09-15 15:04:37 status unpacked php-json:all 2:8.3+93ubuntu2
2025-09-15 15:04:37 status half-configured php-json:all 2:8.3+93ubuntu2
2025-09-15 15:04:37 status installed php-json:all 2:8.3+93ubuntu2
2025-09-15 15:04:37 configure php-phpmyadmin-shapefile:all 3.0.2-1 <none>
2025-09-15 15:04:37 status unpacked php-phpmyadmin-shapefile:all 3.0.2-1
2025-09-15 15:04:37 status half-configured php-phpmyadmin-shapefile:all 3.0.2-1
2025-09-15 15:04:37 status installed php-phpmyadmin-shapefile:all 3.0.2-1
2025-09-15 15:04:37 configure php-psr-container:all 2.0.2-1 <none>
2025-09-15 15:04:37 status unpacked php-psr-container:all 2.0.2-1
2025-09-15 15:04:37 status half-configured php-psr-container:all 2.0.2-1
2025-09-15 15:04:37 status installed php-psr-container:all 2.0.2-1
2025-09-15 15:04:37 configure libjs-jquery-mousewheel:all 1:3.1.13-5 <none>
2025-09-15 15:04:37 status unpacked libjs-jquery-mousewheel:all 1:3.1.13-5
2025-09-15 15:04:37 status half-configured libjs-jquery-mousewheel:all 1:3.1.13-5
2025-09-15 15:04:37 status installed libjs-jquery-mousewheel:all 1:3.1.13-5
2025-09-15 15:04:37 configure php-symfony-service-contracts:all 3.4.1-4 <none>
2025-09-15 15:04:37 status unpacked php-symfony-service-contracts:all 3.4.1-4
2025-09-15 15:04:37 status half-configured php-symfony-service-contracts:all 3.4.1-4
2025-09-15 15:04:37 status installed php-symfony-service-contracts:all 3.4.1-4
2025-09-15 15:04:37 configure php-getallheaders:all 3.0.3-3 <none>
2025-09-15 15:04:37 status unpacked php-getallheaders:all 3.0.3-3
2025-09-15 15:04:37 status half-configured php-getallheaders:all 3.0.3-3
2025-09-15 15:04:37 status installed php-getallheaders:all 3.0.3-3
2025-09-15 15:04:37 configure dbconfig-common:all 2.0.24 <none>
2025-09-15 15:04:37 status unpacked dbconfig-common:all 2.0.24
2025-09-15 15:04:37 status half-configured dbconfig-common:all 2.0.24
2025-09-15 15:04:37 status installed dbconfig-common:all 2.0.24
2025-09-15 15:04:37 configure php-fig-http-message-util:all 1.1.5-2 <none>
2025-09-15 15:04:37 status unpacked php-fig-http-message-util:all 1.1.5-2
2025-09-15 15:04:37 status half-configured php-fig-http-message-util:all 1.1.5-2
2025-09-15 15:04:37 status installed php-fig-http-message-util:all 1.1.5-2
2025-09-15 15:04:37 configure php-mariadb-mysql-kbs:all 1.2.14-1 <none>
2025-09-15 15:04:37 status unpacked php-mariadb-mysql-kbs:all 1.2.14-1
2025-09-15 15:04:37 status half-configured php-mariadb-mysql-kbs:all 1.2.14-1
2025-09-15 15:04:37 status installed php-mariadb-mysql-kbs:all 1.2.14-1
2025-09-15 15:04:37 configure libjs-sizzle:all 2.3.10+ds+~2.3.6-1 <none>
2025-09-15 15:04:37 status unpacked libjs-sizzle:all 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:37 status half-configured libjs-sizzle:all 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:37 status installed libjs-sizzle:all 2.3.10+ds+~2.3.6-1
2025-09-15 15:04:37 configure php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:37 status unpacked php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 status half-configured php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 status installed php8.3-zip:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 configure php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:37 status unpacked php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:37 status half-configured php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 status installed php8.3-mysql:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 configure php-composer-ca-bundle:all 1.4.1-1 <none>
2025-09-15 15:04:38 status unpacked php-composer-ca-bundle:all 1.4.1-1
2025-09-15 15:04:38 status half-configured php-composer-ca-bundle:all 1.4.1-1
2025-09-15 15:04:38 status installed php-composer-ca-bundle:all 1.4.1-1
2025-09-15 15:04:38 configure libjs-jquery-metadata:all 12-4 <none>
2025-09-15 15:04:38 status unpacked libjs-jquery-metadata:all 12-4
2025-09-15 15:04:38 status half-configured libjs-jquery-metadata:all 12-4
2025-09-15 15:04:38 status installed libjs-jquery-metadata:all 12-4
2025-09-15 15:04:38 configure libjs-codemirror:all 5.65.0+~cs5.83.9-3 <none>
2025-09-15 15:04:38 status unpacked libjs-codemirror:all 5.65.0+~cs5.83.9-3
2025-09-15 15:04:38 status half-configured libjs-codemirror:all 5.65.0+~cs5.83.9-3
2025-09-15 15:04:38 status installed libjs-codemirror:all 5.65.0+~cs5.83.9-3
2025-09-15 15:04:38 configure icc-profiles-free:all 2.0.1+dfsg-1.1 <none>
2025-09-15 15:04:38 status unpacked icc-profiles-free:all 2.0.1+dfsg-1.1
2025-09-15 15:04:38 status half-configured icc-profiles-free:all 2.0.1+dfsg-1.1
2025-09-15 15:04:38 status installed icc-profiles-free:all 2.0.1+dfsg-1.1
2025-09-15 15:04:38 configure php-psr-cache:all 3.0.0-4 <none>
2025-09-15 15:04:38 status unpacked php-psr-cache:all 3.0.0-4
2025-09-15 15:04:38 status half-configured php-psr-cache:all 3.0.0-4
2025-09-15 15:04:38 status installed php-psr-cache:all 3.0.0-4
2025-09-15 15:04:38 configure php-webmozart-assert:all 1.11.0-1 <none>
2025-09-15 15:04:38 status unpacked php-webmozart-assert:all 1.11.0-1
2025-09-15 15:04:38 status half-configured php-webmozart-assert:all 1.11.0-1
2025-09-15 15:04:38 status installed php-webmozart-assert:all 1.11.0-1
2025-09-15 15:04:38 configure php-psr-log:all 3.0.0-1 <none>
2025-09-15 15:04:38 status unpacked php-psr-log:all 3.0.0-1
2025-09-15 15:04:38 status half-configured php-psr-log:all 3.0.0-1
2025-09-15 15:04:38 status installed php-psr-log:all 3.0.0-1
2025-09-15 15:04:38 configure php-nikic-fast-route:all 1.3.0-4 <none>
2025-09-15 15:04:38 status unpacked php-nikic-fast-route:all 1.3.0-4
2025-09-15 15:04:38 status half-configured php-nikic-fast-route:all 1.3.0-4
2025-09-15 15:04:38 status installed php-nikic-fast-route:all 1.3.0-4
2025-09-15 15:04:38 configure libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3 <none>
2025-09-15 15:04:38 status unpacked libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3
2025-09-15 15:04:38 status half-configured libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3
2025-09-15 15:04:38 status installed libjs-jquery-tablesorter:all 1:2.31.3+dfsg1-3
2025-09-15 15:04:38 configure php-symfony-polyfill-php80:all 1.28.0-1 <none>
2025-09-15 15:04:38 status unpacked php-symfony-polyfill-php80:all 1.28.0-1
2025-09-15 15:04:38 status half-configured php-symfony-polyfill-php80:all 1.28.0-1
2025-09-15 15:04:38 status installed php-symfony-polyfill-php80:all 1.28.0-1
2025-09-15 15:04:38 configure php-zip:all 2:8.3+93ubuntu2 <none>
2025-09-15 15:04:38 status unpacked php-zip:all 2:8.3+93ubuntu2
2025-09-15 15:04:38 status half-configured php-zip:all 2:8.3+93ubuntu2
2025-09-15 15:04:38 status installed php-zip:all 2:8.3+93ubuntu2
2025-09-15 15:04:38 configure libjs-jquery-timepicker:all 1.6.3-6 <none>
2025-09-15 15:04:38 status unpacked libjs-jquery-timepicker:all 1.6.3-6
2025-09-15 15:04:38 status half-configured libjs-jquery-timepicker:all 1.6.3-6
2025-09-15 15:04:38 status installed libjs-jquery-timepicker:all 1.6.3-6
2025-09-15 15:04:38 configure php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:38 status unpacked php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 status half-configured php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 status installed php8.3-bz2:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 configure php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:38 status unpacked php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:38 status half-configured php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:40 status installed php8.3-xml:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:40 configure php-google-recaptcha:all 1.3.0-1 <none>
2025-09-15 15:04:40 status unpacked php-google-recaptcha:all 1.3.0-1
2025-09-15 15:04:40 status half-configured php-google-recaptcha:all 1.3.0-1
2025-09-15 15:04:40 status installed php-google-recaptcha:all 1.3.0-1
2025-09-15 15:04:40 configure libmcrypt4:amd64 2.5.8-7 <none>
2025-09-15 15:04:40 status unpacked libmcrypt4:amd64 2.5.8-7
2025-09-15 15:04:40 status half-configured libmcrypt4:amd64 2.5.8-7
2025-09-15 15:04:40 status installed libmcrypt4:amd64 2.5.8-7
2025-09-15 15:04:40 configure libjs-bootstrap5:all 5.3.1+dfsg-1 <none>
2025-09-15 15:04:40 status unpacked libjs-bootstrap5:all 5.3.1+dfsg-1
2025-09-15 15:04:40 status half-configured libjs-bootstrap5:all 5.3.1+dfsg-1
2025-09-15 15:04:40 status installed libjs-bootstrap5:all 5.3.1+dfsg-1
2025-09-15 15:04:40 configure php-psr-http-message:all 1.1-2 <none>
2025-09-15 15:04:40 status unpacked php-psr-http-message:all 1.1-2
2025-09-15 15:04:40 status half-configured php-psr-http-message:all 1.1-2
2025-09-15 15:04:40 status installed php-psr-http-message:all 1.1-2
2025-09-15 15:04:40 configure libonig5:amd64 6.9.9-1build1 <none>
2025-09-15 15:04:40 status unpacked libonig5:amd64 6.9.9-1build1
2025-09-15 15:04:40 status half-configured libonig5:amd64 6.9.9-1build1
2025-09-15 15:04:40 status installed libonig5:amd64 6.9.9-1build1
2025-09-15 15:04:40 configure node-jquery:all 3.6.1+dfsg+~3.5.14-1 <none>
2025-09-15 15:04:40 status unpacked node-jquery:all 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:40 status half-configured node-jquery:all 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:40 status installed node-jquery:all 3.6.1+dfsg+~3.5.14-1
2025-09-15 15:04:40 configure php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5 <none>
2025-09-15 15:04:40 status unpacked php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:40 status half-configured php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:40 status installed php8.3-gd:amd64 8.3.6-0ubuntu0.24.04.5
2025-09-15 15:04:40 configure php-symfony-deprecation-contracts:all 3.4.1-4 <none>
2025-09-15 15:04:40 status unpacked php-symfony-deprecation-contracts:all 3.4.1-4
2025-09-15 15:04:40 status half-configured php-symfony-deprecation-contracts:all 3.4.1-4
2025-09-15 15:04:40 status installed php-symfony-deprecation-contracts:all 3.4.1-4
2025-09-15 15:04:40 configure php-xml:all 2:8.3+93ubuntu2 <none>
2025-09-15 15:04:40 status unpacked php-xml:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status half-configured php-xml:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status installed php-xml:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 configure php-curl:all 2:8.3+93ubuntu2 <none>
2025-09-15 15:04:40 status unpacked php-curl:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status half-configured php-curl:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status installed php-curl:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 configure php-mysql:all 2:8.3+93ubuntu2 <none>
2025-09-15 15:04:40 status unpacked php-mysql:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status half-configured php-mysql:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 status installed php-mysql:all 2:8.3+93ubuntu2
2025-09-15 15:04:40 configure php-symfony-cache-contracts:all 3.4.1-4 <none>
2025-09-15 15:04:40 status unpacked php-symfony-cache-contracts:all 3.4.1-4
2025-09-15 15:04:40 status half-configured php-symfony-cache-contracts:all 3.4.1-4
2025-09-15 15:04:40 status installed php-symfony-cache-contracts:all 3.4.1-4
2025-09-15 15:04:40 configure php-tcpdf:all 6.7.5+dfsg-1 <none>
